"","original.name","new.name","plot","season.year","season","year","Time","Year","Season","Season.Year","Cropping.system","Cover","Replicate","richness","shannon.div","simpson.div","invsimpson.div","evenness"
"406_Summer_2021","X406.ITS_2021.07","406_Summer_2021","406","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","Wheat","4",253,4.67613185532563,0.98319152,59.4937793304332,0.84507549393581
"407_Summer_2021","X407.ITS_2021.07","407_Summer_2021","407","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","Clover","4",247,4.57974450682277,0.97850616,46.5249578483882,0.831261880084823
"408_Summer_2021","X408.ITS_2021.07","408_Summer_2021","408","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","No cover","4",253,4.54546309984443,0.9795512,48.902625092915,0.821460898262147
"409_Summer_2021","X409.ITS_2021.07","409_Summer_2021","409","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","Wheat-Clover","4",187,4.19775857608978,0.96951288,32.8007368357523,0.802460603200752
"410_Summer_2021","X410.ITS_2021.07","410_Summer_2021","410","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","SHM","4",212,4.4629545492876,0.9790412,47.712655304693,0.833171411872923
"411_Summer_2021","X411.ITS_2021.07","411_Summer_2021","411","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","Wheat-Clover","4",290,4.8960928586059,0.98619944,72.460827676558,0.863526575798375
"412_Summer_2021","X412.ITS_2021.07","412_Summer_2021","412","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","No cover","4",235,4.54475646957868,0.98010216,50.2567112812245,0.832436172637019
"413_Summer_2021","X413.ITS_2021.07","413_Summer_2021","413","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","Wheat","4",143,3.2241532779088,0.91006832,11.1195520866507,0.649658314558186
"414_Summer_2021","X414.ITS_2021.07","414_Summer_2021","414","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","Clover","4",273,4.64307283571974,0.97843208,46.3651571407906,0.827720149997945
"415_Summer_2021","X415.ITS_2021.07","415_Summer_2021","415","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","SHM","4",275,4.75130212122555,0.98371512,61.4066545163366,0.845913432932923
"416_Summer_2021","X416.ITS_2021.07","416_Summer_2021","416","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Wheat-Clover","4",253,4.43890217344629,0.97444584,39.1325717613102,0.802203094954568
"417_Summer_2021","X417.ITS_2021.07","417_Summer_2021","417","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Wheat","4",118,2.81902160645697,0.86007376,7.14662239191162,0.590905043691232
"418_Summer_2021","X418.ITS_2021.07","418_Summer_2021","418","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","SHM","4",182,3.61142834157505,0.94041336,16.782285425055,0.693970734231256
"419_Summer_2021","X419.ITS_2021.07","419_Summer_2021","419","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Clover","4",229,4.31050521238766,0.96050696,25.3209173059354,0.793287770255476
"420_Summer_2021","X420.ITS_2021.07","420_Summer_2021","420","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","No cover","4",234,3.55232304705086,0.86011648,7.14880494857435,0.651166626479684
"101_Fall_2021","X101.ITS_2021.09","101_Fall_2021","101","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","No cover","1",131,1.44021133136281,0.40248152,1.67358840516531,0.295416007985731
"102_Fall_2021","X102.ITS_2021.09","102_Fall_2021","102","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat","1",127,4.07083118141633,0.96043456,25.2745830704777,0.84035383207967
"103_Fall_2021","X103.ITS_2021.09","103_Fall_2021","103","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","SHM","1",250,4.28538551537619,0.96288952,26.9465660374105,0.776132545195188
"104_Fall_2021","X104.ITS_2021.09","104_Fall_2021","104","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat-Clover","1",237,4.43019714820069,0.97347912,37.7061394644521,0.81019539541513
"105_Fall_2021","X105.ITS_2021.09","105_Fall_2021","105","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Clover","1",297,4.68695079527223,0.97726096,43.9772303492144,0.823177255447394
"106_Fall_2021","X106.ITS_2021.09","106_Fall_2021","106","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat","1",158,3.97960672428297,0.94862968,19.4664934927405,0.786080399147298
"107_Fall_2021","X107.ITS_2021.09","107_Fall_2021","107","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","SHM","1",186,4.00334918147063,0.95554544,22.4948801652744,0.766081754710473
"108_Fall_2021","X108.ITS_2021.09","108_Fall_2021","108","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Clover","1",259,4.58579276596961,0.97940576,48.5572664978169,0.825253672608158
"109_Fall_2021","X109.ITS_2021.09","109_Fall_2021","109","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","No cover","1",251,4.44582809015766,0.9739176,38.3400300585836,0.804608805673084
"110_Fall_2021","X110.ITS_2021.09","110_Fall_2021","110","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat-Clover","1",225,4.45450722854006,0.97408752,38.591443196483,0.822456545806836
"111_Fall_2021","X111.ITS_2021.09","111_Fall_2021","111","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","No cover","1",281,4.51632127450908,0.97522752,40.3673754101326,0.800999855343039
"112_Fall_2021","X112.ITS_2021.09","112_Fall_2021","112","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat-Clover","1",314,4.75046577640212,0.98134816,53.6140134163707,0.826255186946778
"113_Fall_2021","X113.ITS_2021.09","113_Fall_2021","113","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","SHM","1",263,4.56823358558642,0.9772792,44.0125347699025,0.819832610370431
"114_Fall_2021","X114.ITS_2021.09","114_Fall_2021","114","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat","1",353,4.84968179062162,0.984892,66.190097961345,0.826678291530116
"115_Fall_2021","X115.ITS_2021.09","115_Fall_2021","115","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Clover","1",248,4.17096037872095,0.9457084,18.4190556181804,0.756509346678721
"116_Fall_2021","X116.ITS_2021.09","116_Fall_2021","116","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","SHM","1",356,4.91067028124051,0.98477048,65.6619512630733,0.835868626578398
"117_Fall_2021","X117.ITS_2021.09","117_Fall_2021","117","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","No cover","1",203,4.36263131449626,0.97545528,40.7419599816172,0.82109207354371
"118_Fall_2021","X118.ITS_2021.09","118_Fall_2021","118","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat-Clover","1",168,4.0236633238244,0.96265904,26.7802434645494,0.785263780151124
"119_Fall_2021","X119.ITS_2021.09","119_Fall_2021","119","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Clover","1",148,3.94009668902309,0.96180032,26.1782297652755,0.788458939338841
"120_Fall_2021","X120.ITS_2021.09","120_Fall_2021","120","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat","1",194,4.2579715538349,0.9712092,34.7333175875627,0.808292749209482
"201_Fall_2021","X201.ITS_2021.09","201_Fall_2021","201","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","No cover","2",NA,NA,NA,NA,NA
"202_Fall_2021","X202.ITS_2021.09","202_Fall_2021","202","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","SHM","2",180,4.44357414708817,0.97877376,47.1114997286378,0.855692484008687
"203_Fall_2021","X203.ITS_2021.09","203_Fall_2021","203","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat","2",239,4.63729137712077,0.98281416,58.1874380303785,0.846767504822565
"204_Fall_2021","X204.ITS_2021.09","204_Fall_2021","204","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Clover","2",186,4.41998904978849,0.97812968,45.724068052045,0.845810048929875
"205_Fall_2021","X205.ITS_2021.09","205_Fall_2021","205","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat-Clover","2",136,4.16441303290937,0.9734716,37.6954509129838,0.847690938966788
"206_Fall_2021","X206.ITS_2021.09","206_Fall_2021","206","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","No cover","2",314,4.59279443637648,0.97556688,40.9280517592514,0.798831189246136
"207_Fall_2021","X207.ITS_2021.09","207_Fall_2021","207","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat","2",316,4.78013808287734,0.98416416,63.1478974276074,0.830498987879169
"208_Fall_2021","X208.ITS_2021.09","208_Fall_2021","208","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Clover","2",235,4.36615431195946,0.9751492,40.2401532345036,0.799722671372772
"209_Fall_2021","X209.ITS_2021.09","209_Fall_2021","209","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat-Clover","2",204,4.52282389997851,0.97967256,49.1945862341741,0.850455406273971
"210_Fall_2021","X210.ITS_2021.09","210_Fall_2021","210","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","SHM","2",114,4.0733652467736,0.97064688,34.0679287244423,0.860049529418349
"211_Fall_2021","X211.ITS_2021.09","211_Fall_2021","211","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Clover","2",267,4.69002518165783,0.9745528,39.2970542928102,0.83941586788097
"212_Fall_2021","X212.ITS_2021.09","212_Fall_2021","212","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","No cover","2",51,3.44403103578305,0.95679544,23.1457049903992,0.875936869407078
"213_Fall_2021","X213.ITS_2021.09","213_Fall_2021","213","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat","2",259,4.64271140637351,0.9808616,52.2509718680768,0.835496681708297
"214_Fall_2021","X214.ITS_2021.09","214_Fall_2021","214","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat-Clover","2",130,4.12829368957919,0.97031472,33.6867295844944,0.848128294026311
"215_Fall_2021","X215.ITS_2021.09","215_Fall_2021","215","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","SHM","2",281,4.73829179509698,0.9831684,59.4120582713468,0.840367815254318
"216_Fall_2021","X216.ITS_2021.09","216_Fall_2021","216","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","No cover","2",302,4.673581553483,0.97935928,48.4479223592976,0.818429434307259
"217_Fall_2021","X217.ITS_2021.09","217_Fall_2021","217","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat","2",336,4.99503292871062,0.98732064,78.8683340484062,0.858679298255359
"218_Fall_2021","X218.ITS_2021.09","218_Fall_2021","218","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat-Clover","2",79,3.71549857588837,0.96397704,27.7600730200961,0.850335946632382
"219_Fall_2021","X219.ITS_2021.09","219_Fall_2021","219","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","SHM","2",194,4.53964320863688,0.98196848,55.458441662156,0.861762612348711
"220_Fall_2021","X220.ITS_2021.09","220_Fall_2021","220","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Clover","2",205,2.93287856793323,0.8136876,5.36732928135754,0.550981226679562
"301_Fall_2021","X301.ITS_2021.09","301_Fall_2021","301","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Clover","3",139,3.70442140259874,0.9308404,14.4593086136993,0.750722661179093
"302_Fall_2021","X302.ITS_2021.09","302_Fall_2021","302","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","No cover","3",153,4.39136024939474,0.97946416,48.6953540736585,0.872957845423367
"303_Fall_2021","X303.ITS_2021.09","303_Fall_2021","303","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","SHM","3",255,4.46511243208964,0.97422248,38.7934913831897,0.805793190614611
"304_Fall_2021","X304.ITS_2021.09","304_Fall_2021","304","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat-Clover","3",193,4.22804773679133,0.95810576,23.8696298106852,0.803400463455962
"305_Fall_2021","X305.ITS_2021.09","305_Fall_2021","305","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat","3",224,4.54633020575698,0.9795848,48.9831106234571,0.84010117479848
"306_Fall_2021","X306.ITS_2021.09","306_Fall_2021","306","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Clover","3",264,4.5234367828646,0.97649992,42.5530466279265,0.811240687314054
"307_Fall_2021","X307.ITS_2021.09","307_Fall_2021","307","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat","3",344,4.79796940456876,0.98278024,58.0728186687853,0.82147984520017
"308_Fall_2021","X308.ITS_2021.09","308_Fall_2021","308","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","SHM","3",339,4.66880195509624,0.97909008,47.824190623398,0.801373475634122
"309_Fall_2021","X309.ITS_2021.09","309_Fall_2021","309","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat-Clover","3",294,4.53707386695508,0.97698912,43.4577034863509,0.798277503384025
"310_Fall_2021","X310.ITS_2021.09","310_Fall_2021","310","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","No cover","3",262,4.75319426971623,0.9847652,65.6391944758054,0.85360994933157
"311_Fall_2021","X311.ITS_2021.09","311_Fall_2021","311","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","SHM","3",259,4.38373177380498,0.97122952,34.7578490174651,0.788891022923647
"312_Fall_2021","X312.ITS_2021.09","312_Fall_2021","312","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat-Clover","3",265,4.4943626222804,0.97477816,39.6481779283352,0.805480330131579
"313_Fall_2021","X313.ITS_2021.09","313_Fall_2021","313","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","No cover","3",227,4.54635121587674,0.97738888,44.2260268398912,0.83804481169901
"314_Fall_2021","X314.ITS_2021.09","314_Fall_2021","314","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Clover","3",226,4.76666866665876,0.9847808,65.7064760302775,0.87937236219279
"315_Fall_2021","X315.ITS_2021.09","315_Fall_2021","315","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat","3",232,4.36063825444878,0.96837304,31.618593756719,0.800596385853416
"316_Fall_2021","X316.ITS_2021.09","316_Fall_2021","316","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","SHM","3",253,4.48081136578824,0.97820536,45.8828409186847,0.809776968513862
"317_Fall_2021","X317.ITS_2021.09","317_Fall_2021","317","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Clover","3",310,4.67524475070198,0.98148672,54.015279842362,0.814989249373953
"318_Fall_2021","X318.ITS_2021.09","318_Fall_2021","318","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat","3",260,4.2803029422307,0.9686496,31.8975196488721,0.769744291483382
"319_Fall_2021","X319.ITS_2021.09","319_Fall_2021","319","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat-Clover","3",368,4.82600454965744,0.98199304,55.5340823770365,0.816847799897872
"320_Fall_2021","X320.ITS_2021.09","320_Fall_2021","320","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","No cover","3",172,3.91164849395422,0.9443916,17.9828946705893,0.759913101718512
"401_Fall_2021","X401.ITS_2021.09","401_Fall_2021","401","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","SHM","4",328,4.60285474571106,0.97765448,44.7516996695535,0.79455272451793
"402_Fall_2021","X402.ITS_2021.09","402_Fall_2021","402","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat-Clover","4",368,4.66886397442715,0.97645632,42.4742436186697,0.790250242471062
"403_Fall_2021","X403.ITS_2021.09","403_Fall_2021","403","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","No cover","4",240,4.15349229048889,0.963582,27.4589488714372,0.757848190436193
"404_Fall_2021","X404.ITS_2021.09","404_Fall_2021","404","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat","4",409,5.05284536382148,0.9868436,76.0086345808883,0.84022026862117
"405_Fall_2021","X405.ITS_2021.09","405_Fall_2021","405","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Clover","4",240,4.44426582876016,0.97471248,39.5451985801692,0.810902869341031
"406_Fall_2021","X406.ITS_2021.09","406_Fall_2021","406","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat","4",298,5.0180912611502,0.98912216,91.9300155177865,0.880816028916579
"407_Fall_2021","X407.ITS_2021.09","407_Fall_2021","407","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Clover","4",75,3.7609056294416,0.9560076,22.7311990252862,0.871086504592868
"408_Fall_2021","X408.ITS_2021.09","408_Fall_2021","408","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","No cover","4",219,4.4872139401543,0.97887824,47.3445394701957,0.832650624286104
"409_Fall_2021","X409.ITS_2021.09","409_Fall_2021","409","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat-Clover","4",240,4.44938888581946,0.97584336,41.3964856039582,0.811837624783044
"410_Fall_2021","X410.ITS_2021.09","410_Fall_2021","410","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","SHM","4",365,4.85433420383592,0.98430368,63.709200627918,0.82278282365172
"411_Fall_2021","X411.ITS_2021.09","411_Fall_2021","411","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat-Clover","4",294,4.54689146747858,0.9769528,43.3892186469507,0.80000486552644
"412_Fall_2021","X412.ITS_2021.09","412_Fall_2021","412","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","No cover","4",303,4.67418157049777,0.98097576,52.5645176890116,0.818060929623935
"413_Fall_2021","X413.ITS_2021.09","413_Fall_2021","413","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat","4",384,5.02921421925782,0.98791192,82.7261235862105,0.845154817284529
"414_Fall_2021","X414.ITS_2021.09","414_Fall_2021","414","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Clover","4",366,4.98380467694454,0.98590344,70.9392929906303,0.84433580665473
"415_Fall_2021","X415.ITS_2021.09","415_Fall_2021","415","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","SHM","4",368,4.94202149396203,0.98628392,72.9071279840887,0.83648478629748
"416_Fall_2021","X416.ITS_2021.09","416_Fall_2021","416","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat-Clover","4",329,4.8065670463259,0.98286112,58.3468698071286,0.829282117779312
"417_Fall_2021","X417.ITS_2021.09","417_Fall_2021","417","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat","4",353,4.81905035997442,0.9804884,51.2515631726768,0.821456848176138
"418_Fall_2021","X418.ITS_2021.09","418_Fall_2021","418","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","SHM","4",230,3.94303721168208,0.95407768,21.775903308021,0.725079019206663
"419_Fall_2021","X419.ITS_2021.09","419_Fall_2021","419","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Clover","4",338,4.93332074661236,0.98649616,74.0530101067548,0.847206227661571
"420_Fall_2021","X420.ITS_2021.09","420_Fall_2021","420","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","No cover","4",338,4.86312274377633,0.9857212,70.0338964058604,0.83515102423436
"101_Spring_2022","X101.ITS_2022.spring","101_Spring_2022","101","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","No cover","1",171,4.26378675028906,0.97012328,33.4708763210955,0.829262106210091
"102_Spring_2022","X102.ITS_2022.spring","102_Spring_2022","102","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","Wheat","1",361,4.9294731460604,0.98578592,70.3527769648123,0.837081899292054
"103_Spring_2022","X103.ITS_2022.spring","103_Spring_2022","103","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","SHM","1",196,4.587139276414,0.9825544,57.3210437015637,0.869086704736866
"104_Spring_2022","X104.ITS_2022.spring","104_Spring_2022","104","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","Wheat-Clover","1",266,4.65404995899253,0.98018552,50.4681424897349,0.833536856050689
"105_Spring_2022","X105.ITS_2022.spring","105_Spring_2022","105","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","Clover","1",350,4.88622638277655,0.9834108,60.2801822872713,0.834121225681246
"106_Spring_2022","X106.ITS_2022.spring","106_Spring_2022","106","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Cotton-Soybean","Wheat","1",200,4.15796425051293,0.95739456,23.471181144943,0.784770704141856
"107_Spring_2022","X107.ITS_2022.spring","107_Spring_2022","107","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Cotton-Soybean","SHM","1",320,4.31641676067915,0.96712392,30.4172516918076,0.748296907163568
"108_Spring_2022","X108.ITS_2022.spring","108_Spring_2022","108","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Cotton-Soybean","Clover","1",311,4.57760598363776,0.9786556,46.8506962013456,0.797521104624622
"109_Spring_2022","X109.ITS_2022.spring","109_Spring_2022","109","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Cotton-Soybean","No cover","1",284,4.41492662414618,0.96527232,28.7954738122443,0.781544832391248
"110_Spring_2022","X110.ITS_2022.spring","110_Spring_2022","110","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Cotton-Soybean","Wheat-Clover","1",204,3.97031997310964,0.9495128,19.8070005862872,0.746564571259266
"111_Spring_2022","X111.ITS_2022.spring","111_Spring_2022","111","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Soybean-Soybean-Soybean","No cover","1",330,4.73860745331356,0.98163192,54.4422715928938,0.817129115822755
"112_Spring_2022","X112.ITS_2022.spring","112_Spring_2022","112","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Soybean-Soybean-Soybean","Wheat-Clover","1",260,4.7457808275526,0.98515144,67.3465979192595,0.853453073285531
"113_Spring_2022","X113.ITS_2022.spring","113_Spring_2022","113","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Soybean-Soybean-Soybean","SHM","1",263,4.72192462358222,0.9824384,56.9424198250729,0.847414589818285
"114_Spring_2022","X114.ITS_2022.spring","114_Spring_2022","114","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Soybean-Soybean-Soybean","Wheat","1",286,4.60224646156491,0.97686264,43.2201426610469,0.813693975433427
"115_Spring_2022","X115.ITS_2022.spring","115_Spring_2022","115","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Soybean-Soybean-Soybean","Clover","1",341,4.65366655997278,0.97903048,47.6882637275437,0.797969879897246
"116_Spring_2022","X116.ITS_2022.spring","116_Spring_2022","116","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Soybean-Corn","SHM","1",310,4.47123011177433,0.97272656,36.6657084694854,0.77942539201312
"117_Spring_2022","X117.ITS_2022.spring","117_Spring_2022","117","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Soybean-Corn","No cover","1",286,4.52827432800205,0.9792612,48.2187976160627,0.800615432175752
"118_Spring_2022","X118.ITS_2022.spring","118_Spring_2022","118","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Soybean-Corn","Wheat-Clover","1",310,4.57600477323907,0.97341408,37.6138948736776,0.79768972409707
"119_Spring_2022","X119.ITS_2022.spring","119_Spring_2022","119","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Soybean-Corn","Clover","1",293,4.08147268811167,0.94363456,17.7413677601026,0.71854729936067
"120_Spring_2022","X120.ITS_2022.spring","120_Spring_2022","120","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Soybean-Corn","Wheat","1",332,4.58450602198494,0.97497232,39.9557609814414,0.789732891058108
