"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"2371",2371,411,4,"0-10 cm",2023,"Fall","Corn-Corn-Corn","Wheat-Clover",0.182,NA,105.34,6.77,4.406,43.036,17.793,43.349,17.604,131.437,8.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,5.33748333805275,0.99049344,105.190521071765,0.847360905585468,544,NA,NA,NA,NA,NA,NA,9.41,0.94,2.182,5.546,NA,2.4,82.29,12.6,23.19,58.94,NA,256.64,11.054,1.6866,12.7406,7.452,59.68,992.572,52.784,27.112,1.228,127.62,0.124,0.356,16.16,7.576,0.26,NA,48.02115385,18.20041667,85.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n,","Fall 2023","411_Fall_2023"
"2374",2374,412,4,"0-10 cm",2023,"Fall","Corn-Corn-Corn","No cover",0.1912,NA,63.39,6.69,4.471,41.287,16.912,26.318,15.863,125.53,8.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,5.03798398586643,0.98107968,52.8532286980349,0.814932836071666,484,NA,NA,NA,NA,NA,NA,8.56,0.87,2.581,5.188,NA,2.2,84.09,11,30.15,60.61,NA,213.92,6.7284,1.5985,8.3269,10.1,69.596,948.768,46.608,29.76,1.488,147.012,0.144,0.584,14.616,8.204,0.536,NA,48.68115385,29.38041667,33.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,","Fall 2023","412_Fall_2023"
"2377",2377,413,4,"0-10 cm",2023,"Fall","Corn-Corn-Corn","Wheat",0.2002,NA,60.34,6.85,6.437,55.711,22.843,45.619,21.94,127.725,12.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,5.39998876023646,0.99135672,115.69681880027,0.850273332115608,573,NA,NA,NA,NA,NA,NA,9.96,1,3.096,5.82,NA,2.44,85.21,9.6,31.09,58.43,NA,310.38,8.2422,1.5103,9.7525,13.32,68.776,1014.852,46.2,35.592,1.808,149.448,0.236,0.376,16.308,8.82,0.284,NA,56.65115385,16.27541667,59.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2023","413_Fall_2023"
"2380",2380,414,4,"0-10 cm",2023,"Fall","Corn-Corn-Corn","Clover",0.1934,NA,85.79,6.47,5.066,55.276,22.069,44.267,20.394,119.832,10.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,5.05939288371946,0.98368392,61.2892312369149,0.81894442395696,482,NA,NA,NA,NA,NA,NA,10.59,1.05,3.366,6.856,NA,2.56,85.49,8.76,31.79,64.74,NA,318.65,14.4279,2.1275,16.5554,14.84,62.704,981.252,46.992,45.308,2.552,170.788,0.164,0.32,14.088,8.4,0.36,NA,48.84615385,20.20791667,72.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n,","Fall 2023","414_Fall_2023"
"2383",2383,415,4,"0-10 cm",2023,"Fall","Corn-Corn-Corn","SHM",0.1959,NA,40.84,6.67,4.569,43.627,18.348,41.941,16.866,108.236,9.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,5.36779388612373,0.99114272,112.90147765454,0.853172518183685,540,NA,NA,NA,NA,NA,NA,9.42,0.88,2.852,6.564,NA,2.52,85.81,8.96,30.28,69.69,NA,291.09,11.2704,1.4221,12.6925,14.708,68.34,1027.552,46.128,42.676,1.676,177.424,0.16,0.444,14.024,7.416,0.528,NA,45.62615385,14.13041667,73.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n,","Fall 2023","415_Fall_2023"
"2386",2386,416,4,"0-10 cm",2023,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.1752,NA,53.7,6.8,3.982,41.602,14.091,38.758,13.065,115.11,7.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,5.36821833802292,0.99079816,108.673917390435,0.84978287004055,554,NA,NA,NA,NA,NA,NA,9.65,0.93,1.953,5.611,NA,2.88,84.37,9.88,20.23,58.14,NA,262.15,11.8762,1.2458,13.122,14.768,68.404,949.736,45.036,38.252,0.992,169.296,0.264,0.412,12.812,15.964,0.244,NA,41.87865385,15.51291667,54.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n, high Na,","Fall 2023","416_Fall_2023"
"2389",2389,417,4,"0-10 cm",2023,"Fall","Corn-Cotton-Soybean","Wheat",0.1898,NA,41.5,6.64,4.263,40.854,15.961,51.06,14.972,102.608,7.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455,4.74877800528043,0.97956048,48.9248279803048,0.775906411112679,455,NA,NA,NA,NA,NA,NA,9.17,0.91,3.707,5.084,NA,2.44,83.89,10.72,40.43,55.44,NA,256.64,16.7642,6.9303,23.6945,15.064,98.152,892.82,37.656,44.308,1.724,184.408,0.22,0.436,11.364,16.736,0.372,NA,43.08875385,26.66041667,75.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n, high wen, high K, high Na,","Fall 2023","417_Fall_2023"
"2392",2392,418,4,"0-10 cm",2023,"Fall","Corn-Cotton-Soybean","SHM",0.1819,NA,86.15,6.83,3.546,41.646,15.068,51.371,11.981,105.785,7.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,4.69667581143819,0.96959104,32.8850444079641,0.767669368335924,454,NA,NA,NA,NA,NA,NA,9.59,0.95,1.487,6.272,NA,3.52,83.41,9.84,15.5,65.41,NA,277.31,22.4308,4.904,27.3348,10.712,85.856,890.892,39.66,46.448,3.268,177.916,0.224,NA,11.948,14.432,0.268,NA,43.83695385,41.65041667,74.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n, high wen,","Fall 2023","418_Fall_2023"
"2395",2395,419,4,"0-10 cm",2023,"Fall","Corn-Cotton-Soybean","Clover",0.1797,NA,62.04,6.59,3.912,38.849,18.084,45.366,11.666,91.706,7.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,5.19748263226034,0.9874528,79.6990563631727,0.834730911952553,506,NA,NA,NA,NA,NA,NA,9.01,0.89,2.334,6.75,NA,2.52,83.13,11.44,25.9,74.92,NA,274.55,17.4127,3.0973,20.51,9.248,85.58,852.2,40.992,45.712,1.196,172.128,0.208,0.408,10.9,13.776,0.256,NA,54.49765385,29.74291667,58.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n, high wen,","Fall 2023","419_Fall_2023"
"2398",2398,420,4,"0-10 cm",2023,"Fall","Corn-Cotton-Soybean","No cover",0.1781,NA,0,6.9,3.504,40.379,13.618,42.485,13.839,107.188,7.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,5.13906532348072,0.98399744,62.4900015997441,0.827199607423213,499,NA,NA,NA,NA,NA,NA,9.2,0.93,2.174,6.737,NA,2.32,82.77,11.76,23.63,73.23,NA,286.96,18.8834,2.6565,21.5399,13.42,93.748,917.74,43.192,49.464,1.664,170.632,0.224,0.408,10.66,16.728,0.548,NA,49.04835385,25.35791667,61.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n, high wen, high Na,","Fall 2023","420_Fall_2023"
"2401",2401,101,1,"0-10 cm",2024,"Spring","Corn-Corn-Corn","No cover",0.2193,NA,94.45,NA,NA,82.71,NA,NA,32.6,213.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,4.85925565768307,0.97016768,33.5206916525434,0.775582129683396,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.7551,7.1354,5.3844,12.5198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.30035714,12.625,NA,NA,NA,5.05,NA,NA,NA,39.661,2.143,18.50723285,6.2188448,0.3360224,15.68,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nh-n,","Spring 2024","101_Spring_2024"
"2404",2404,102,1,"0-10 cm",2024,"Spring","Corn-Corn-Corn","Wheat",0.2033,NA,47.12,NA,NA,61.51,NA,NA,27.01,212.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,4.98336852514778,0.9824964,57.1311044585115,0.801879772018608,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.0173,3.5677,1.1771,4.7448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.10535714,4.75,NA,NA,NA,36.89,40.806,1.456,28.0260989,39.957,1.526,26.18414155,36.7101504,1.3145496,4.68,85.38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","102_Spring_2024"
"2407",2407,103,1,"0-10 cm",2024,"Spring","Corn-Corn-Corn","SHM",0.2127,NA,50.56,NA,NA,71.25,NA,NA,44.13,205.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,4.80936084428949,0.97777808,45.0006120083235,0.77743269531979,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.9299,5.0368,1.4916,6.5284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26285714,6.5475,NA,NA,NA,43.995,41.403,2.385,17.35974843,39.074,1.656,23.59541063,25.3169432,1.3999572,9.82,0,1.02,0,8.72,42.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,","Spring 2024","103_Spring_2024"
"2410",2410,104,1,"0-10 cm",2024,"Spring","Corn-Corn-Corn","Wheat-Clover",0.2151,NA,73.58,NA,NA,67.56,NA,NA,26.53,181.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,4.48436678939943,0.97471504,39.5492023716867,0.743591581366187,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.0028,3.4103,1.1708,4.5811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.95785714,5.62,NA,NA,NA,47.13,41.18,1.875,21.96266667,40.528,1.518,26.69828722,40.6565416,1.8281886,7.02,83.46,8.36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","104_Spring_2024"
"2413",2413,105,1,"0-10 cm",2024,"Spring","Corn-Corn-Corn","Clover",0.2138,NA,98.3,NA,NA,70.04,NA,NA,32.49,239.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,5.19626809808243,0.98941568,94.4793808199298,0.840255981821082,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.5974,4.9318,1.3588,6.2906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.33535714,7.03,NA,NA,NA,31.11,41.674,3.314,12.57513579,39.097,1.693,23.09332546,11.9133764,0.7428948,14.44,0,15.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high phos,","Spring 2024","105_Spring_2024"
"2416",2416,106,1,"0-10 cm",2024,"Spring","Corn-Cotton-Soybean","Wheat",0.2171,NA,43.58,NA,NA,82.89,NA,NA,29.84,221.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,4.98105982632781,0.98123536,53.2917231558935,0.8070806008343,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.4809,4.1973,1.3284,5.5257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.36535714,4.85,NA,NA,NA,50.635,40.732,1.356,30.03834808,40.109,1.34,29.93208955,68.7477946,2.2899048,26.1,143.08,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","106_Spring_2024"
"2419",2419,107,1,"0-10 cm",2024,"Spring","Corn-Cotton-Soybean","SHM",0.218,NA,112.28,NA,NA,81.23,NA,NA,17.21,187.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,5.11983777713792,0.9840784,62.80775801427,0.822000278105949,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.1047,5.0892,1.3101,6.3993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.26535714,7.49,NA,NA,NA,59.65,41.835,2.23,18.76008969,39.67,1.313,30.21325209,43.255538,2.1160638,23.66,0,1.54,0,5.54,73.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","107_Spring_2024"
"2422",2422,108,1,"0-10 cm",2024,"Spring","Corn-Cotton-Soybean","Clover",0.2178,NA,58.91,NA,NA,73.18,NA,NA,95.7,199.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,4.83036434444745,0.98134368,53.6011389169999,0.787551094937161,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.6266,7.5027,5.2337,12.7364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.00535714,9.2325,NA,NA,NA,65.69,41.033,3.41,12.03313783,41.061,1.52,27.01381579,42.6168294,2.435368,58.46,0,45.36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag, high nh-n,","Spring 2024","108_Spring_2024"
"2425",2425,109,1,"0-10 cm",2024,"Spring","Corn-Cotton-Soybean","No cover",0.2125,NA,75.45,NA,NA,72.41,NA,NA,98.52,178.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,4.96460157835601,0.979342,48.4073966502083,0.799375505874535,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.4955,5.0892,3.4471,8.5363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.00285714,5.3175,NA,NA,NA,5.91,NA,NA,NA,41.096,1.447,28.4008293,15.1726432,0.5342324,36.92,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,","Spring 2024","109_Spring_2024"
"2428",2428,110,1,"0-10 cm",2024,"Spring","Corn-Cotton-Soybean","Wheat-Clover",0.2106,NA,67.53,NA,NA,83.33,NA,NA,32.95,181.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,4.46909429550805,0.96341064,27.3303495879677,0.734230277284326,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.4955,3.9874,2.352,6.3394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.77035714,6.2875,NA,NA,NA,72.325,41.025,1.743,23.53700516,40.216,1.459,27.56408499,89.2757488,3.7338832,23.68,170.22,24.18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","110_Spring_2024"
"2431",2431,111,1,"0-10 cm",2024,"Spring","Soybean-Soybean-Soybean","No cover",0.1943,NA,93.24,NA,NA,49.34,NA,NA,19.95,163.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,4.9227019627535,0.98290288,58.4893830071966,0.794439820843769,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.6557,3.7776,1.3101,5.0877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.01535714,8.4775,NA,NA,NA,6.92,NA,NA,NA,40.852,2,20.426,9.8289912,0.4812,24.06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","111_Spring_2024"
"2434",2434,112,1,"0-10 cm",2024,"Spring","Soybean-Soybean-Soybean","Wheat-Clover",0.2364,NA,146.6,NA,NA,73.34,NA,NA,30.77,190.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,4.70077943485067,0.97384504,38.2336658132913,0.771432774587867,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.4081,7.1879,7.255,14.4429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.00785714,13.605,NA,NA,NA,57.68,42.309,1.895,22.32664908,40.289,1.763,22.85252411,88.5275602,3.960415,11.3,189.4,9.08,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nh-n, high inorg. n,","Spring 2024","112_Spring_2024"
"2437",2437,113,1,"0-10 cm",2024,"Spring","Soybean-Soybean-Soybean","SHM",0.2163,NA,149.29,NA,NA,62.68,NA,NA,23.35,207.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,4.792350690059,0.98126632,53.3797951069946,0.795936240735014,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.3644,6.9256,1.9521,8.8777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.00285714,12.1625,NA,NA,NA,59.805,41.981,2.399,17.49937474,40.385,2.032,19.87450787,50.312884,2.8233852,18.76,0,0.64,4.16,6.1,90.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","113_Spring_2024"
"2440",2440,114,1,"0-10 cm",2024,"Spring","Soybean-Soybean-Soybean","Wheat",0.241,NA,113.63,NA,NA,69.73,NA,NA,25.94,203.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424,4.97660112677486,0.98600656,71.4620565064774,0.822614940575767,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.061,3.8825,1.6249,5.5074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.37785714,8.6525,NA,NA,NA,44.445,41.766,1.664,25.09975962,41.465,1.577,26.29359543,72.0543164,2.8498052,27.88,144.84,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","114_Spring_2024"
"2443",2443,115,1,"0-10 cm",2024,"Spring","Soybean-Soybean-Soybean","Clover",0.2288,NA,113.6,NA,NA,81.54,NA,NA,43.45,208.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,5.0029247232646,0.98380488,61.7469953912043,0.804252424040401,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.4809,4.8794,1.764,6.6434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.05535714,8.21,NA,NA,NA,37.185,42.004,3.12,13.46282051,41.189,2.022,20.37042532,21.5610302,1.307922,28.3,0,23.58,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,","Spring 2024","115_Spring_2024"
"2446",2446,116,1,"0-10 cm",2024,"Spring","Corn-Soybean-Corn","SHM",0.2401,NA,107.1,NA,NA,75.8,NA,NA,41.98,202.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,4.82405901331399,0.97811704,45.697656989731,0.778776768508155,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.4809,4.8269,1.831,6.6579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.80535714,6.7125,NA,NA,NA,30.555,42.163,2.667,15.80914886,38.959,1.627,23.94529809,13.4223598,0.8021342,5.6,0,0.28,1.16,1.9,23.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,","Spring 2024","116_Spring_2024"
"2449",2449,117,1,"0-10 cm",2024,"Spring","Corn-Soybean-Corn","No cover",0.2295,NA,122.74,NA,NA,56.74,NA,NA,22.69,163.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,5.08625808979971,0.98579056,70.3757502054972,0.820565548812274,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.0173,3.935,1.6185,5.5535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.37035714,4.5,NA,NA,NA,4.155,NA,NA,NA,40.51,1.799,22.51806559,7.000128,0.3108672,17.28,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","117_Spring_2024"
"2452",2452,118,1,"0-10 cm",2024,"Spring","Corn-Soybean-Corn","Wheat-Clover",0.2291,NA,107.91,NA,NA,69.44,NA,NA,31.89,186.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,5.08186686994983,0.98599016,71.3784026084523,0.81958863817574,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3061,3.7776,1.8494,5.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.42035714,9.23,NA,NA,NA,23.465,41.582,2.136,19.46722846,40.537,1.459,27.7840987,19.5830396,0.9104564,15.32,30.7,1.46,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","118_Spring_2024"
"2455",2455,119,1,"0-10 cm",2024,"Spring","Corn-Soybean-Corn","Clover",0.2359,NA,75.28,NA,NA,74.62,NA,NA,37.67,216.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477,4.92535432713614,0.9823552,56.6739209285457,0.798596053113547,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.9008,4.5646,2.0245,6.5891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.91785714,10.4475,NA,NA,NA,16.935,42.374,3.325,12.74406015,40.698,1.765,23.05835694,9.3768328,0.507794,15.96,0,6.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","119_Spring_2024"
"2458",2458,120,1,"0-10 cm",2024,"Spring","Corn-Soybean-Corn","Wheat",0.2235,NA,83.43,NA,NA,63.38,NA,NA,27.6,186.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477,5.00869625161004,0.98355728,60.8171883970537,0.812109097561344,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.4081,3.0955,1.879,4.9745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.74035714,8.0225,NA,NA,NA,27.47,40.472,2.114,19.14474929,40.501,1.432,28.28282123,23.4036016,1.1590252,9.28,48.54,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2024","120_Spring_2024"
