"","original.name","new.name","plot","season.year","season","year","Time","Year","Season","Season.Year","Cropping.system","Cover","Replicate","richness","shannon.div","simpson.div","invsimpson.div","evenness"
"315_Summer_2021","X315.ITS_2021.07","315_Summer_2021","315","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Wheat","3",290,4.45851021824113,0.975282153850254,40.4565994116875,0.786349886144946
"316_Summer_2021","X316.ITS_2021.07","316_Summer_2021","316","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","SHM","3",NA,NA,NA,NA,NA
"317_Summer_2021","X317.ITS_2021.07","317_Summer_2021","317","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","Clover","3",212,3.56603529951342,0.90149672,10.1519462093039,0.665729088762185
"318_Summer_2021","X318.ITS_2021.07","318_Summer_2021","318","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","Wheat","3",143,3.90893041478028,0.9503892,20.1569013198739,0.787639087257818
"319_Summer_2021","X319.ITS_2021.07","319_Summer_2021","319","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","Wheat-Clover","3",194,2.81296849178693,0.78597787971277,4.67241422829539,0.533987136109053
"320_Summer_2021","X320.ITS_2021.07","320_Summer_2021","320","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","No cover","3",135,3.86159863635199,0.94977544,19.9105776138208,0.787233908552074
"401_Summer_2021","X401.ITS_2021.07","401_Summer_2021","401","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","SHM","4",306,4.52909133638068,0.971731053552179,35.3745054434835,0.791303222666465
"402_Summer_2021","X402.ITS_2021.07","402_Summer_2021","402","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","Wheat-Clover","4",303,4.3247203347722,0.96072376,25.4606856460802,0.756899295431205
"403_Summer_2021","X403.ITS_2021.07","403_Summer_2021","403","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","No cover","4",320,4.70361605564316,0.980832585807013,52.1718782685823,0.815422036858388
"404_Summer_2021","X404.ITS_2021.07","404_Summer_2021","404","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","Wheat","4",282,3.93800881993027,0.919474349224099,12.418403208972,0.69799249977286
"405_Summer_2021","X405.ITS_2021.07","405_Summer_2021","405","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Soybean-Soybean-Soybean","Clover","4",196,3.3687403474051,0.89419,9.45090256119458,0.638246905363027
"406_Summer_2021","X406.ITS_2021.07","406_Summer_2021","406","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","Wheat","4",299,4.78923405822559,0.98431784,63.766726012233,0.840151120972661
"407_Summer_2021","X407.ITS_2021.07","407_Summer_2021","407","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","Clover","4",294,4.71618707896306,0.981594830575074,54.332561516424,0.829791658078796
"408_Summer_2021","X408.ITS_2021.07","408_Summer_2021","408","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","No cover","4",312,4.73280569656468,0.98206565539381,55.7589375000002,0.824099437487842
"409_Summer_2021","X409.ITS_2021.07","409_Summer_2021","409","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","Wheat-Clover","4",222,4.33898618285345,0.97226336,36.053393633836,0.803117764797903
"410_Summer_2021","X410.ITS_2021.07","410_Summer_2021","410","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Soybean-Corn","SHM","4",260,4.63733058121625,0.9814728,53.9746966622048,0.833950024283147
"411_Summer_2021","X411.ITS_2021.07","411_Summer_2021","411","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","Wheat-Clover","4",360,5.06207411803499,0.987931722411474,82.8618659675786,0.86000418799731
"412_Summer_2021","X412.ITS_2021.07","412_Summer_2021","412","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","No cover","4",283,4.69397489502416,0.982709684565439,57.8358447990557,0.83146205785475
"413_Summer_2021","X413.ITS_2021.07","413_Summer_2021","413","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","Wheat","4",181,3.4164489890975,0.91792352,12.1837583678052,0.657199372924447
"414_Summer_2021","X414.ITS_2021.07","414_Summer_2021","414","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","Clover","4",338,4.83712919032678,0.98145472,53.922076129344,0.830687114123379
"415_Summer_2021","X415.ITS_2021.07","415_Summer_2021","415","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Corn-Corn","SHM","4",342,4.91825747305983,0.98584472,70.6450172656422,0.842916367761365
"416_Summer_2021","X416.ITS_2021.07","416_Summer_2021","416","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Wheat-Clover","4",317,4.61798434488636,0.97747229486381,44.3897855531476,0.80188628426236
"417_Summer_2021","X417.ITS_2021.07","417_Summer_2021","417","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Wheat","4",143,3.15491690466475,0.88748256,8.88751112716393,0.635707369404294
"418_Summer_2021","X418.ITS_2021.07","418_Summer_2021","418","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","SHM","4",217,3.77804539699685,0.94679552,18.795409709859,0.702252319834793
"419_Summer_2021","X419.ITS_2021.07","419_Summer_2021","419","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","Clover","4",276,4.58065498667416,0.97141052535372,34.9779075122017,0.815005031867897
"420_Summer_2021","X420.ITS_2021.07","420_Summer_2021","420","Summer_2021","Summer","2021","Summer 2021","2021","Summer","Summer 2021","Corn-Cotton-Soybean","No cover","4",257,3.58618880138374,0.8622616,7.26013951084084,0.646267729351462
"101_Fall_2021","X101.ITS_2021.09","101_Fall_2021","101","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","No cover","1",153,1.64476878748805,0.456855582230667,1.84113095391268,0.326963340605697
"102_Fall_2021","X102.ITS_2021.09","102_Fall_2021","102","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat","1",138,4.17710052859344,0.96435128,28.0514980622025,0.84775430605014
"103_Fall_2021","X103.ITS_2021.09","103_Fall_2021","103","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","SHM","1",315,4.40761889546456,0.96531856,28.8338661831805,0.766199607062131
"104_Fall_2021","X104.ITS_2021.09","104_Fall_2021","104","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat-Clover","1",285,4.56557967941435,0.975904002564866,41.5006684281061,0.807711352257265
"105_Fall_2021","X105.ITS_2021.09","105_Fall_2021","105","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Clover","1",343,4.77792641082602,0.97740084915468,44.2494502047665,0.818456154162715
"106_Fall_2021","X106.ITS_2021.09","106_Fall_2021","106","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat","1",175,4.07038771182141,0.95216448,20.9049676892819,0.788103850260667
"107_Fall_2021","X107.ITS_2021.09","107_Fall_2021","107","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","SHM","1",208,4.0566126037687,0.95594672,22.6997853508297,0.760015674491582
"108_Fall_2021","X108.ITS_2021.09","108_Fall_2021","108","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Clover","1",301,4.66375487017681,0.980663393805517,51.7153832447238,0.81718324227647
"109_Fall_2021","X109.ITS_2021.09","109_Fall_2021","109","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","No cover","1",304,4.61107597887784,0.977907203765218,45.2636230096413,0.806551274492452
"110_Fall_2021","X110.ITS_2021.09","110_Fall_2021","110","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat-Clover","1",257,4.58818524554894,0.976419566397714,42.4080412118906,0.826837688897101
"111_Fall_2021","X111.ITS_2021.09","111_Fall_2021","111","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","No cover","1",320,4.57881672019568,0.97665792,42.8410835709586,0.793786740289684
"112_Fall_2021","X112.ITS_2021.09","112_Fall_2021","112","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat-Clover","1",375,4.88547089851015,0.983126652657648,59.2650633991271,0.824284102265348
"113_Fall_2021","X113.ITS_2021.09","113_Fall_2021","113","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","SHM","1",305,4.67703944294702,0.979196480512974,48.0687895441741,0.817619672772603
"114_Fall_2021","X114.ITS_2021.09","114_Fall_2021","114","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat","1",433,4.95454820631894,0.985312331983184,68.0843275362079,0.816136098824546
"115_Fall_2021","X115.ITS_2021.09","115_Fall_2021","115","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Clover","1",286,4.3294477604374,0.955219902530133,22.3313493382391,0.765462169191125
"116_Fall_2021","X116.ITS_2021.09","116_Fall_2021","116","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","SHM","1",410,5.01936694931596,0.985387035924145,68.4323861202342,0.834314466207799
"117_Fall_2021","X117.ITS_2021.09","117_Fall_2021","117","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","No cover","1",238,4.46532664811924,0.97711144,43.6899481662455,0.81599155348859
"118_Fall_2021","X118.ITS_2021.09","118_Fall_2021","118","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat-Clover","1",197,4.10922251270534,0.963849792765393,27.662358710981,0.777789902432349
"119_Fall_2021","X119.ITS_2021.09","119_Fall_2021","119","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Clover","1",175,4.04796937472973,0.9649728,28.5492417321396,0.783763237270144
"120_Fall_2021","X120.ITS_2021.09","120_Fall_2021","120","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat","1",239,4.38543973219251,0.9731605853077,37.2586366530146,0.80077949768255
"201_Fall_2021","X201.ITS_2021.09","201_Fall_2021","201","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","No cover","2",NA,NA,NA,NA,NA
"202_Fall_2021","X202.ITS_2021.09","202_Fall_2021","202","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","SHM","2",212,4.56338006417164,0.98047696,51.2215310730295,0.851919455820034
"203_Fall_2021","X203.ITS_2021.09","203_Fall_2021","203","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat","2",278,4.77450357951688,0.98427568,63.5957548561718,0.848405300047949
"204_Fall_2021","X204.ITS_2021.09","204_Fall_2021","204","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Clover","2",213,4.54994263315909,0.98037864,50.9648668593818,0.848665301671173
"205_Fall_2021","X205.ITS_2021.09","205_Fall_2021","205","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat-Clover","2",167,4.33117251143921,0.9762856,42.1684714772459,0.84626372562846
"206_Fall_2021","X206.ITS_2021.09","206_Fall_2021","206","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","No cover","2",387,4.74045680004476,0.978573902550216,46.6720550647955,0.795588942424696
"207_Fall_2021","X207.ITS_2021.09","207_Fall_2021","207","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat","2",371,4.90924105100162,0.985426076538459,68.6157027405053,0.829796041286322
"208_Fall_2021","X208.ITS_2021.09","208_Fall_2021","208","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Clover","2",253,4.46001910973015,0.976661473293927,42.847606131873,0.806019370011092
"209_Fall_2021","X209.ITS_2021.09","209_Fall_2021","209","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat-Clover","2",237,4.68754811240008,0.98252296,57.2179270631641,0.857259794408
"210_Fall_2021","X210.ITS_2021.09","210_Fall_2021","210","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","SHM","2",128,4.16369953068458,0.97268128,36.6049361024236,0.858135523524336
"211_Fall_2021","X211.ITS_2021.09","211_Fall_2021","211","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Clover","2",309,4.8456701460661,0.97848184,46.472374961428,0.845173854483688
"212_Fall_2021","X212.ITS_2021.09","212_Fall_2021","212","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","No cover","2",57,3.51297331384541,0.95946304,24.6688454190941,0.868891607136843
"213_Fall_2021","X213.ITS_2021.09","213_Fall_2021","213","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat","2",293,4.78630239516186,0.98314816,59.3407010747788,0.842633265679951
"214_Fall_2021","X214.ITS_2021.09","214_Fall_2021","214","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat-Clover","2",154,4.30302948931111,0.97549744,40.8120620865738,0.854292233611482
"215_Fall_2021","X215.ITS_2021.09","215_Fall_2021","215","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","SHM","2",347,4.86379527361499,0.98449768,64.5064738697176,0.8315139706876
"216_Fall_2021","X216.ITS_2021.09","216_Fall_2021","216","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","No cover","2",346,4.82606761132745,0.98133648,53.5804607062333,0.825471333406685
"217_Fall_2021","X217.ITS_2021.09","217_Fall_2021","217","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat","2",395,5.16875224368997,0.988974185620069,90.6962484168233,0.864500919892631
"218_Fall_2021","X218.ITS_2021.09","218_Fall_2021","218","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat-Clover","2",95,3.9315024682463,0.97024536,33.6082036280728,0.86333086331293
"219_Fall_2021","X219.ITS_2021.09","219_Fall_2021","219","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","SHM","2",235,4.6799108662715,0.98339776,60.2328360510389,0.857191604407926
"220_Fall_2021","X220.ITS_2021.09","220_Fall_2021","220","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Clover","2",245,3.06206250209045,0.825980359104428,5.7464777817815,0.556611303250797
"301_Fall_2021","X301.ITS_2021.09","301_Fall_2021","301","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Clover","3",166,3.85123849082847,0.93714792,15.9103724172692,0.753373961416799
"302_Fall_2021","X302.ITS_2021.09","302_Fall_2021","302","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","No cover","3",168,4.455117785026,0.9801984,50.5009696186167,0.869467038202101
"303_Fall_2021","X303.ITS_2021.09","303_Fall_2021","303","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","SHM","3",303,4.61159837245776,0.97670072,42.9197812121233,0.807107810153654
"304_Fall_2021","X304.ITS_2021.09","304_Fall_2021","304","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat-Clover","3",239,4.4247819873089,0.9639988,27.776851882715,0.80796337734199
"305_Fall_2021","X305.ITS_2021.09","305_Fall_2021","305","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat","3",258,4.67507059712848,0.98122408,53.2597071142186,0.841906108919479
"306_Fall_2021","X306.ITS_2021.09","306_Fall_2021","306","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Clover","3",289,4.61282341909236,0.978368199324501,46.228236613359,0.814062137037717
"307_Fall_2021","X307.ITS_2021.09","307_Fall_2021","307","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat","3",411,4.92063097140508,0.984429812547827,64.2253025579607,0.817571614501769
"308_Fall_2021","X308.ITS_2021.09","308_Fall_2021","308","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","SHM","3",420,4.80543886309924,0.980869313901552,52.272040576794,0.795568911047291
"309_Fall_2021","X309.ITS_2021.09","309_Fall_2021","309","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat-Clover","3",332,4.61387535128461,0.977870219716538,45.187976888651,0.794792089415584
"310_Fall_2021","X310.ITS_2021.09","310_Fall_2021","310","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","No cover","3",309,4.84382644897858,0.98554112,69.161650141643,0.844852279855827
"311_Fall_2021","X311.ITS_2021.09","311_Fall_2021","311","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","SHM","3",302,4.47373626496627,0.97354984,37.8069546649246,0.783432876622751
"312_Fall_2021","X312.ITS_2021.09","312_Fall_2021","312","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat-Clover","3",314,4.57029166560234,0.976141361447845,41.9135399454587,0.794917250708746
"313_Fall_2021","X313.ITS_2021.09","313_Fall_2021","313","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","No cover","3",272,4.66488650769583,0.97867336,46.8897116470293,0.832153267726437
"314_Fall_2021","X314.ITS_2021.09","314_Fall_2021","314","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Clover","3",259,4.8432141631737,0.98530137745353,68.0335859253786,0.871578913257291
"315_Fall_2021","X315.ITS_2021.09","315_Fall_2021","315","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat","3",267,4.45451703570177,0.97039776,33.7812273665777,0.79726486291326
"316_Fall_2021","X316.ITS_2021.09","316_Fall_2021","316","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","SHM","3",289,4.54500799039711,0.97854056,46.5995384781709,0.802094201612465
"317_Fall_2021","X317.ITS_2021.09","317_Fall_2021","317","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Clover","3",350,4.76090453768652,0.981757275297738,54.8163729004808,0.812727699707992
"318_Fall_2021","X318.ITS_2021.09","318_Fall_2021","318","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat","3",301,4.39678622329299,0.97036872,33.7481202297032,0.770404989448099
"319_Fall_2021","X319.ITS_2021.09","319_Fall_2021","319","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat-Clover","3",438,4.91969824905514,0.982637735788806,57.5961745447504,0.808865698776804
"320_Fall_2021","X320.ITS_2021.09","320_Fall_2021","320","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","No cover","3",209,4.15166612444202,0.9524376,21.0250113535061,0.777125864581594
"401_Fall_2021","X401.ITS_2021.09","401_Fall_2021","401","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","SHM","4",389,4.71441296918245,0.97877848,47.1219780675466,0.79053412347524
"402_Fall_2021","X402.ITS_2021.09","402_Fall_2021","402","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat-Clover","4",425,4.7906149376499,0.978632776575194,46.8006525751531,0.791563839186012
"403_Fall_2021","X403.ITS_2021.09","403_Fall_2021","403","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","No cover","4",285,4.28128693674767,0.965284235082664,28.8053569431972,0.757416210842564
"404_Fall_2021","X404.ITS_2021.09","404_Fall_2021","404","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Wheat","4",472,5.1465841170087,0.987593437440104,80.6025033261421,0.835894377592916
"405_Fall_2021","X405.ITS_2021.09","405_Fall_2021","405","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Soybean-Soybean-Soybean","Clover","4",289,4.58653913371631,0.976997731627013,43.4739732527589,0.809423537295274
"406_Fall_2021","X406.ITS_2021.09","406_Fall_2021","406","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat","4",352,5.14142912892756,0.98991504,99.1575573923941,0.87683365050721
"407_Fall_2021","X407.ITS_2021.09","407_Fall_2021","407","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Clover","4",88,3.90043024545388,0.96242712,26.614941415191,0.871149615736122
"408_Fall_2021","X408.ITS_2021.09","408_Fall_2021","408","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","No cover","4",253,4.62448501757385,0.981262065575748,53.3676752921982,0.835741822800425
"409_Fall_2021","X409.ITS_2021.09","409_Fall_2021","409","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","Wheat-Clover","4",257,4.54368221578277,0.97863064,46.7959733000895,0.818817789893138
"410_Fall_2021","X410.ITS_2021.09","410_Fall_2021","410","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Soybean-Corn","SHM","4",418,4.93047531920962,0.984813741957402,65.8490061998783,0.816915000788447
"411_Fall_2021","X411.ITS_2021.09","411_Fall_2021","411","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat-Clover","4",353,4.65335142999344,0.977571869644983,44.5868640930346,0.793211756176506
"412_Fall_2021","X412.ITS_2021.09","412_Fall_2021","412","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","No cover","4",336,4.77119775262105,0.98285064,58.3112139461766,0.820200546528877
"413_Fall_2021","X413.ITS_2021.09","413_Fall_2021","413","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Wheat","4",437,5.15296881220141,0.989131693111977,92.0106517328855,0.847537077604419
"414_Fall_2021","X414.ITS_2021.09","414_Fall_2021","414","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","Clover","4",432,5.06818367651766,0.98587976,70.8203260001246,0.835172748321386
"415_Fall_2021","X415.ITS_2021.09","415_Fall_2021","415","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Corn-Corn","SHM","4",435,5.08236478394497,0.987865767933308,82.4114780814998,0.8365556065346
"416_Fall_2021","X416.ITS_2021.09","416_Fall_2021","416","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat-Clover","4",410,4.98969269913228,0.98484072,65.9661936450808,0.829382040176367
"417_Fall_2021","X417.ITS_2021.09","417_Fall_2021","417","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Wheat","4",422,4.9750775065919,0.982617723695609,57.529864471628,0.823006308206243
"418_Fall_2021","X418.ITS_2021.09","418_Fall_2021","418","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","SHM","4",266,4.11485660872393,0.95998104,24.9881556142389,0.736967731536259
"419_Fall_2021","X419.ITS_2021.09","419_Fall_2021","419","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","Clover","4",425,5.08503249998757,0.987698160496692,81.2886560364465,0.840211100341618
"420_Fall_2021","X420.ITS_2021.09","420_Fall_2021","420","Fall_2021","Fall","2021","Fall 2021","2021","Fall","Fall 2021","Corn-Cotton-Soybean","No cover","4",407,5.00382919953244,0.98738872,79.2940922729492,0.832748338998971
"101_Spring_2022","X101.ITS_2022.spring","101_Spring_2022","101","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","No cover","1",202,4.36618414926459,0.972204905637881,35.9775716884367,0.822525237640551
"102_Spring_2022","X102.ITS_2022.spring","102_Spring_2022","102","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","Wheat","1",440,5.09504460647066,0.987218768018457,78.2397191009477,0.837068042611011
"103_Spring_2022","X103.ITS_2022.spring","103_Spring_2022","103","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","SHM","1",236,4.71807047646008,0.984090396795102,62.8551188311313,0.863509464570343
"104_Spring_2022","X104.ITS_2022.spring","104_Spring_2022","104","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","Wheat-Clover","1",325,4.84090260871047,0.982968,58.7130108031941,0.836972497630114
"105_Spring_2022","X105.ITS_2022.spring","105_Spring_2022","105","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Corn-Corn","Clover","1",417,5.01662015762255,0.985144929877988,67.3170837826078,0.83151806110386
"106_Spring_2022","X106.ITS_2022.spring","106_Spring_2022","106","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Cotton-Soybean","Wheat","1",228,4.23060409510479,0.959193566970681,24.5059400139557,0.779210679191831
"107_Spring_2022","X107.ITS_2022.spring","107_Spring_2022","107","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Cotton-Soybean","SHM","1",367,4.41891594291326,0.968106270444698,31.354125526965,0.748288768175824
"108_Spring_2022","X108.ITS_2022.spring","108_Spring_2022","108","Spring_2022","Spring","2022","Spring 2022","2022","Spring","Spring 2022","Corn-Cotton-Soybean","Clover","1",358,4.71553308503655,0.981091446700398,52.8861190041987,0.80188872266199
